"Bangor"	"ME"	0.000846471	Blinded Carrier	0	0	0	0	0.2722498677	0.3990514532	0.3286986792	0	0	0	0	0	0.1254662474	0.2357902365	0.4046999312	0.2612749386	1	0.1254662474	0.2357902365	0.4116478906	0.2635587237	1	0.1276462888	0.2307666613	0.4019364257	0.2575784201	1.005640664	5527.7028703	3.6351582508	0.3733590415	0.3897470087
"Bangor"	"ME"	0.000846471	Blinded Carrier	0	0	0	0	0.2722498677	0.3990514532	0.3286986792	0	0	0	0	0	0.1150557999	0.1640749486	0.350746354	0.2120881362	1.0665833677	0.1150557999	0.1640749486	0.359242308	0.2148807451	1.0660989276	0.1150557999	0.1644732678	0.3464066923	0.2136637817	1.0651248537	5953.6426297	3.7716052778	0.2859231593	0.2294243264
"Bangor"	"ME"	0.000846471	Market Total ($) or Average (%)	73588	135699	92437	301724	0.2722498677	0.3990514532	0.3286986792	0.9814199162	0.9833023629	0.9608410985	0.9754068791	0.9769792189	0.1341703801	0.1883418544	0.3952342754	0.2415989432	1.0266350723	0.1341703801	0.1883418544	0.4069740906	0.2454578049	1.0245789031	0.1345056728	0.1870154881	0.3975611794	0.2431141496	1.0252331152	5698.1534562	4.0718922743	0.3048697685	0.2954015992
"Barnstable Town"	"MA"	0.0009503848	BCBS-POS01	1702	3390	2760	7852	0.2722498677	0.3990514532	0.3286986792	1	0.9825468391	0.9496897464	0.9764983769	0.9696183572	0.3474532369	0.5549316453	0.3204819458	0.4213823695	1	0.3474532369	0.5549316453	0.2419058988	0.3955545266	1	0.3474532369	0.5478228621	0.2331682312	0.3876656292	1	3258.3996782	5.0886419942	0.6300715128	0.5908456059
"Barnstable Town"	"MA"	0.0009503848	BCBS-PPO01	29318	74965	53058	157341	0.2722498677	0.3990514532	0.3286986792	0.9890356065	0.9754768156	0.9513592911	0.9712407962	0.9737132695	0.2176155538	0.4540538356	0.4339903357	0.3830886988	1.0661813065	0.2176155538	0.4540538356	0.3468503376	0.3544458965	1.0680104856	0.2174273032	0.4477828129	0.3399504638	0.3497334651	1.0619468152	4633.1278338	4.5526883234	0.498725392	0.413741203
"Barnstable Town"	"MA"	0.0009503848	Blinded Carrier	0	0	0	0	0.2722498677	0.3990514532	0.3286986792	0	0	0	0	0	0.1741058024	0.4144473729	0.4812789436	0.3709818612	1.0871050339	0.1741058024	0.4144473729	0.4068396848	0.3465137751	1.0811334581	0.1649420756	0.3828990262	0.3413413513	0.3134227686	1.1212456202	4332.653718	4.1804050219	0.6743434355	0.3432654572
"Barnstable Town"	"MA"	0.0009503848	Blinded Carrier	0	0	0	0	0.2722498677	0.3990514532	0.3286986792	0	0	0	0	0	0.3571919859	0.4872184267	0.3934917488	0.4210109102	1.0006419772	0.3571919859	0.4872184267	0.2984600694	0.3897741227	1.009563152	0.3571919859	0.4761736437	0.2889248794	0.3828569219	1.0078530742	17396.685669	4.7747913563	0.6426223323	0.5489569055
"Barnstable Town"	"MA"	0.0009503848	Blinded Carrier	0	0	0	0	0.2722498677	0.3990514532	0.3286986792	0	0	0	0	0	0.1320457704	0.2836290541	0.4753213787	0.3053695391	1.2004999922	0.1320457704	0.2836290541	0.3953516656	0.2790836	1.1926905432	0.1320457704	0.2807132256	0.3936122327	0.2774966488	1.1799163752	5284.6430701	3.8720016207	0.3315418532	0.2583872034
"Barnstable Town"	"MA"	0.0009503848	Blinded Carrier	0	0	0	0	0.2722498677	0.3990514532	0.3286986792	0	0	0	0	0	0.289357686	0.3315370647	0.5128530776	0.3796520684	1.0721206872	0.289357686	0.3315370647	0.4417194048	0.3562705241	1.0649918053	0.2752750157	0.3203649852	0.4011397655	0.3368235757	1.0830298869	3920.4105882	2.9862918227	0.4909881687	0.3240085671
"Barnstable Town"	"MA"	0.0009503848	Blinded Carrier	0	0	0	0	0.2722498677	0.3990514532	0.3286986792	0	0	0	0	0	0.1920267211	0.4954647572	0.490785175	0.4113156195	1.0173979316	0.1920267211	0.4954647572	0.4177274438	0.3873016398	1.0136536498	0.1762537279	0.4441590985	0.3489966152	0.3418484457	1.0748237984	3995.9209142	4.1804050219	0.748340902	0.4095327423
"Barnstable Town"	"MA"	0.0009503848	Blinded Carrier	0	0	0	0	0.2722498677	0.3990514532	0.3286986792	0	0	0	0	0	0.2455405061	0.3106296845	0.5128543188	0.3593801345	1.1071557999	0.2455405061	0.3106296845	0.4417186149	0.3359979225	1.0985309787	0.2357642776	0.3004954077	0.401139079	0.3182735222	1.1133238804	4384.6264012	3.1473083246	0.4909881687	0.3023544249
"Barnstable Town"	"MA"	0.0009503848	Market Total ($) or Average (%)	50664	114062	78853	243579	0.2722498677	0.3990514532	0.3286986792	0.9438911481	0.9365832543	0.8802334475	0.9200507204	0.9188606893	0.2444171578	0.4164889801	0.4526321155	0.3815226501	1.0688878411	0.2444171578	0.4164889801	0.37382164	0.3556177509	1.0660717591	0.2382941742	0.4000513828	0.3435340773	0.3385151222	1.0802674313	5900.8084841	4.0978166857	0.5634527207	0.3988865137
